CO2[ppm],microdust[ug/m3],humidity[%],temperature[*C],HeatIndex[*C],pressure[hPa],temperature2[*C],altitude[m],radiation(10min_avg)[uSv/hr],radiation(1min_avg)[uSv/hr],
169.1,-0.39,67.90,23.50,23.68,1000.01,23.49,44.10,0.04,0.12,
169.1,7.91,67.90,23.50,23.68,1000.00,23.49,44.30,0.04,0.12,
169.1,-1.22,67.90,23.50,23.68,999.94,23.49,45.20,0.04,0.12,
162.3,-0.39,67.90,23.50,23.68,1000.07,23.49,45.30,0.04,0.12,
169.1,4.59,67.90,23.50,23.68,1000.07,23.49,44.00,0.04,0.12,
169.1,-3.71,67.90,23.50,23.68,1000.01,23.49,45.40,0.04,0.12,
169.1,4.59,67.90,23.50,23.68,1000.05,23.49,45.50,0.04,0.12,
169.1,-0.39,67.90,23.50,23.68,999.93,23.49,45.50,0.04,0.12,
169.1,-5.37,67.90,23.50,23.68,1000.05,23.49,45.50,0.04,0.12,
169.1,12.89,67.90,23.50,23.68,1000.04,23.49,45.30,0.04,0.12,
192.0,28.66,67.90,23.50,23.68,999.90,23.49,44.40,0.04,0.12,
169.1,1.27,67.90,23.50,23.68,999.92,23.49,44.10,0.04,0.12,
169.1,0.44,67.90,23.50,23.68,1000.02,23.49,44.30,0.04,0.12,
169.1,90.92,67.90,23.50,23.68,1000.08,23.49,45.10,0.04,0.12,
169.1,29.49,67.90,23.50,23.68,1000.03,23.49,44.00,0.04,0.12,
169.1,4.59,67.90,23.50,23.68,999.92,23.49,44.60,0.04,0.12,
169.1,1.27,68.10,23.40,23.57,999.93,23.39,44.40,0.04,0.12,
169.1,14.55,68.10,23.40,23.57,999.94,23.39,44.00,0.04,0.12,
169.1,1.27,68.10,23.40,23.57,1000.08,23.39,44.90,0.04,0.12,
169.1,2.10,68.10,23.40,23.57,1000.03,23.39,44.40,0.04,0.12,
169.1,3.76,68.10,23.40,23.57,1000.02,23.39,45.00,0.04,0.12,
169.1,-7.03,68.10,23.40,23.57,1000.01,23.39,44.80,0.04,0.12,
169.1,-3.71,68.10,23.40,23.57,1000.09,23.39,44.70,0.04,0.12,
169.1,-5.37,68.10,23.40,23.57,999.93,23.39,44.70,0.04,0.12,
176.3,12.06,68.10,23.40,23.57,1000.07,23.39,45.10,0.04,0.12,
169.1,-2.05,68.10,23.40,23.57,1000.06,23.39,45.10,0.04,0.12,
169.1,-4.54,68.10,23.40,23.57,1000.01,23.39,45.40,0.04,0.12,
162.3,3.76,68.10,23.40,23.57,999.99,23.39,44.70,0.04,0.12,
169.1,-2.05,68.10,23.40,23.57,1000.01,23.39,44.80,0.04,0.12,
169.1,-3.71,68.10,23.40,23.57,1000.07,23.39,45.40,0.04,0.12,
162.3,-3.71,68.10,23.40,23.57,999.97,23.39,45.00,0.04,0.12,
169.1,7.91,68.10,23.40,23.57,1000.09,23.39,44.10,0.04,0.12,
169.1,11.23,68.10,23.40,23.57,999.92,23.39,44.70,0.04,0.12,
169.1,1.27,68.10,23.40,23.57,999.90,23.39,44.70,0.04,0.12,
169.1,12.06,68.10,23.40,23.57,999.98,23.39,44.00,0.04,0.12,
169.1,8.74,68.10,23.40,23.57,999.91,23.39,44.90,0.04,0.12,
169.1,17.04,68.10,23.40,23.57,1000.05,23.39,44.50,0.04,0.12,
169.1,18.70,68.10,23.40,23.57,1000.05,23.39,45.40,0.04,0.12,
169.1,0.44,68.10,23.40,23.57,999.95,23.39,44.20,0.04,0.12,
169.1,3.76,68.10,23.40,23.57,1000.06,23.39,44.30,0.04,0.12,
169.1,12.89,68.10,23.40,23.57,999.94,23.39,45.50,0.04,0.12,
169.1,6.25,68.10,23.40,23.57,1000.05,23.39,45.30,0.04,0.12,
169.1,5.42,68.10,23.40,23.57,999.99,23.39,44.90,0.04,0.12,
169.1,-2.88,68.10,23.40,23.57,1000.00,23.39,45.10,0.04,0.12,
169.1,2.10,68.10,23.40,23.57,999.93,23.39,44.10,0.04,0.12,
169.1,1.27,68.10,23.40,23.57,1000.05,23.39,45.40,0.04,0.12,
169.1,7.91,67.70,23.40,23.56,999.93,23.39,44.00,0.04,0.12,
169.1,7.08,67.70,23.40,23.56,999.95,23.39,44.40,0.04,0.12,
169.1,7.91,67.70,23.40,23.56,999.95,23.39,44.10,0.04,0.12,
169.1,-0.39,67.70,23.40,23.56,999.90,23.39,45.20,0.04,0.12,
169.1,13.72,67.70,23.40,23.56,1000.02,23.39,45.40,0.04,0.12,
169.1,6.25,67.70,23.40,23.56,999.90,23.39,44.50,0.04,0.12,
176.3,7.91,67.70,23.40,23.56,1000.01,23.39,45.40,0.04,0.12,
169.1,13.72,67.70,23.40,23.56,1000.04,23.39,45.30,0.04,0.12,
162.3,-68.46,67.70,23.40,23.56,999.90,23.39,44.20,0.04,0.12,
169.1,9.57,67.70,23.40,23.56,999.99,23.39,45.40,0.04,0.12,
169.1,5.42,67.70,23.40,23.56,1000.06,23.39,45.30,0.04,0.12,
169.1,-12.01,67.70,23.40,23.56,1000.00,23.39,45.00,0.04,0.12,
169.1,0.44,67.70,23.40,23.56,1000.04,23.39,44.50,0.04,0.12,
169.1,-2.88,67.70,23.40,23.56,999.92,23.39,44.00,0.04,0.12,
169.1,-0.39,67.70,23.40,23.56,1000.08,23.39,44.70,0.04,0.12,
162.3,-12.01,67.70,23.40,23.56,999.94,23.39,45.50,0.04,0.12,
169.1,3.76,67.70,23.40,23.56,1000.02,23.39,44.00,0.04,0.12,
169.1,0.44,67.70,23.40,23.56,999.90,23.39,45.10,0.04,0.12,
169.1,-7.03,67.70,23.40,23.56,999.94,23.39,44.60,0.04,0.12,
169.1,6.25,67.70,23.40,23.56,1000.07,23.39,44.90,0.04,0.12,
169.1,12.89,67.70,23.40,23.56,1000.02,23.39,44.00,0.04,0.12,
169.1,2.93,67.70,23.40,23.56,1000.03,23.39,44.20,0.04,0.12,
176.3,7.91,67.70,23.40,23.56,1000.04,23.39,45.30,0.04,0.12,
169.1,-16.16,67.70,23.40,23.56,999.97,23.39,44.60,0.04,0.12,
169.1,-2.88,67.70,23.40,23.56,999.98,23.39,44.60,0.04,0.12,
169.1,7.91,67.70,23.40,23.56,1000.08,23.39,44.20,0.04,0.12,
169.1,-6.20,67.70,23.40,23.56,999.99,23.39,44.40,0.04,0.12,
169.1,2.10,67.70,23.40,23.56,999.91,23.39,44.40,0.04,0.12,
169.1,4.59,67.70,23.40,23.56,1000.06,23.39,44.00,0.04,0.12,
169.1,7.91,67.70,23.40,23.56,1000.08,23.39,44.50,0.04,0.12,
169.1,1.27,67.90,23.40,23.57,999.90,23.39,44.80,0.04,0.12,
183.9,7.08,67.90,23.40,23.57,1000.05,23.39,44.50,0.04,0.12,
183.9,3.76,67.90,23.40,23.57,1000.03,23.39,44.70,0.04,0.12,
183.9,10.40,67.90,23.40,23.57,1000.07,23.39,44.10,0.04,0.12,
169.1,-88.38,67.90,23.40,23.57,1000.05,23.39,44.10,0.04,0.12,
183.9,-4.54,67.90,23.40,23.57,1000.05,23.39,45.40,0.04,0.12,
176.3,5.42,67.90,23.40,23.57,999.96,23.39,45.20,0.04,0.12,
183.9,-1.22,67.90,23.40,23.57,1000.05,23.39,44.50,0.04,0.12,
183.9,-1.22,67.90,23.40,23.57,999.91,23.39,44.80,0.04,0.12,
183.9,-2.88,67.90,23.40,23.57,1000.09,23.39,44.40,0.04,0.12,
183.9,1.27,67.90,23.40,23.57,1000.07,23.39,44.10,0.04,0.12,
183.9,2.93,67.90,23.40,23.57,999.90,23.39,45.40,0.04,0.12,
183.9,13.72,67.90,23.40,23.57,1000.03,23.39,45.10,0.04,0.12,
183.9,0.44,67.90,23.40,23.57,999.99,23.39,44.00,0.04,0.12,
183.9,6.25,67.90,23.40,23.57,999.92,23.39,45.20,0.04,0.12,
183.9,2.10,67.90,23.40,23.57,1000.04,23.39,44.10,0.04,0.12,
183.9,-5.37,67.90,23.40,23.57,1000.03,23.39,45.00,0.04,0.12,
183.9,1.27,67.90,23.40,23.57,999.90,23.39,44.00,0.04,0.12,
183.9,-3.71,67.90,23.40,23.57,999.96,23.39,44.20,0.04,0.12,
183.9,0.44,67.90,23.40,23.57,999.91,23.39,44.60,0.04,0.12,
183.9,2.93,67.90,23.40,23.57,1000.06,23.39,44.80,0.04,0.12,
183.9,-4.54,67.90,23.40,23.57,999.91,23.39,44.30,0.04,0.12,
183.9,5.42,67.90,23.40,23.57,999.91,23.39,44.00,0.04,0.12,
183.9,-0.39,67.90,23.40,23.57,999.97,23.39,45.50,0.04,0.12,
183.9,2.10,67.90,23.40,23.57,999.99,23.39,44.30,0.04,0.12,
183.9,6.25,67.90,23.40,23.57,999.93,23.39,44.70,0.04,0.12,
183.9,-2.88,67.90,23.40,23.57,999.98,23.39,44.40,0.04,0.12,
183.9,-2.88,67.90,23.40,23.57,999.93,23.39,45.10,0.04,0.12,
183.9,-5.37,67.90,23.40,23.57,1000.04,23.39,44.50,0.04,0.12,
183.9,6.25,67.90,23.40,23.57,999.92,23.39,44.30,0.04,0.12,
183.9,2.10,67.90,23.50,23.68,1000.00,23.49,45.40,0.04,0.12,
183.9,7.08,67.90,23.50,23.68,1000.06,23.49,44.40,0.04,0.12,
183.9,7.08,67.90,23.50,23.68,999.93,23.49,44.40,0.04,0.12,
183.9,12.06,67.90,23.50,23.68,1000.03,23.49,45.30,0.04,0.12,
183.9,16.21,67.90,23.50,23.68,1000.07,23.49,44.30,0.04,0.12,
183.9,2.93,67.90,23.50,23.68,999.98,23.49,44.80,0.04,0.12,
183.9,5.42,67.90,23.50,23.68,999.97,23.49,44.20,0.04,0.12,
183.9,6.25,67.90,23.50,23.68,1000.09,23.49,45.20,0.04,0.12,
183.9,1.27,67.90,23.50,23.68,1000.01,23.49,45.50,0.04,0.12,
183.9,7.91,67.90,23.50,23.68,1000.09,23.49,44.90,0.04,0.12,
183.9,9.57,67.90,23.50,23.68,1000.01,23.49,44.00,0.04,0.12,
183.9,6.25,67.90,23.50,23.68,1000.02,23.49,45.20,0.04,0.12,
183.9,2.93,67.90,23.50,23.68,999.90,23.49,44.40,0.04,0.12,
183.9,2.93,67.90,23.50,23.68,1000.08,23.49,45.50,0.04,0.12,
183.9,-2.88,67.90,23.50,23.68,999.93,23.49,44.90,0.04,0.12,
183.9,2.93,67.90,23.50,23.68,999.99,23.49,44.40,0.04,0.12,
183.9,9.57,67.90,23.50,23.68,1000.08,23.49,44.90,0.04,0.12,
183.9,11.23,67.90,23.50,23.68,1000.03,23.49,44.60,0.04,0.12,
183.9,12.89,67.90,23.50,23.68,1000.01,23.49,44.00,0.04,0.12,
183.9,-0.39,67.90,23.50,23.68,999.93,23.49,45.40,0.04,0.12,
183.9,6.25,67.90,23.50,23.68,999.98,23.49,44.70,0.04,0.12,
183.9,6.25,67.90,23.50,23.68,1000.02,23.49,45.30,0.04,0.12,
192.0,2.93,67.90,23.50,23.68,999.97,23.49,45.00,0.04,0.12,
176.3,7.91,67.90,23.50,23.68,1000.01,23.49,44.60,0.04,0.12,
183.9,9.57,67.90,23.50,23.68,999.99,23.49,45.00,0.04,0.12,
183.9,5.42,67.90,23.50,23.68,999.90,23.49,44.40,0.04,0.12,
183.9,5.42,67.90,23.50,23.68,999.96,23.49,45.40,0.04,0.12,
183.9,3.76,67.90,23.50,23.68,999.96,23.49,44.10,0.04,0.12,
183.9,1.27,67.90,23.50,23.68,1000.09,23.49,44.20,0.04,0.12,
183.9,2.93,67.90,23.50,23.68,1000.04,23.49,44.20,0.04,0.12,
183.9,7.91,68.10,23.40,23.57,999.92,23.39,44.20,0.04,0.12,
183.9,5.42,68.10,23.40,23.57,1000.08,23.39,45.30,0.04,0.12,
183.9,-1.22,68.10,23.40,23.57,1000.02,23.39,45.50,0.04,0.12,
183.9,1.27,68.10,23.40,23.57,1000.02,23.39,45.30,0.04,0.12,
183.9,10.40,68.10,23.40,23.57,999.91,23.39,44.70,0.04,0.12,
155.9,61.87,68.10,23.40,23.57,1000.02,23.39,44.30,0.04,0.12,
183.9,3.76,68.10,23.40,23.57,999.91,23.39,45.10,0.04,0.12,
183.9,5.42,68.10,23.40,23.57,1000.03,23.39,44.40,0.04,0.12,
183.9,2.93,68.10,23.40,23.57,999.96,23.39,44.30,0.04,0.12,
183.9,2.10,68.10,23.40,23.57,1000.07,23.39,45.50,0.04,0.12,
183.9,-2.05,68.10,23.40,23.57,1000.03,23.39,44.90,0.04,0.12,
183.9,2.10,68.10,23.40,23.57,999.91,23.39,44.40,0.04,0.12,
183.9,2.93,68.10,23.40,23.57,999.90,23.39,44.70,0.04,0.12,
183.9,0.44,68.10,23.40,23.57,1000.09,23.39,45.30,0.04,0.12,
183.9,6.25,68.10,23.40,23.57,999.97,23.39,44.30,0.04,0.12,
183.9,11.23,68.10,23.40,23.57,999.98,23.39,44.80,0.04,0.12,
183.9,10.40,68.10,23.40,23.57,999.97,23.39,44.40,0.04,0.12,
183.9,7.91,68.10,23.40,23.57,1000.06,23.39,44.90,0.04,0.12,
183.9,5.42,68.10,23.40,23.57,1000.04,23.39,44.00,0.04,0.12,
183.9,-2.88,68.10,23.40,23.57,1000.01,23.39,44.10,0.04,0.12,
183.9,-2.05,68.10,23.40,23.57,1000.04,23.39,45.20,0.04,0.12,
183.9,-3.71,68.10,23.40,23.57,1000.09,23.39,45.30,0.04,0.12,
183.9,6.25,68.10,23.40,23.57,999.94,23.39,44.80,0.04,0.12,
183.9,6.25,68.10,23.40,23.57,999.90,23.39,44.10,0.04,0.12,
183.9,14.55,68.10,23.40,23.57,1000.02,23.39,44.80,0.04,0.12,
183.9,10.40,68.10,23.40,23.57,999.91,23.39,44.60,0.04,0.12,
183.9,1.27,68.10,23.40,23.57,1000.09,23.39,45.00,0.04,0.12,
183.9,1.27,68.10,23.40,23.57,1000.06,23.39,44.80,0.04,0.12,
183.9,7.08,68.10,23.40,23.57,1000.09,23.39,45.30,0.04,0.12,
183.9,-12.01,68.10,23.40,23.57,999.99,23.39,44.70,0.04,0.12,
183.9,7.91,68.10,23.50,23.68,999.95,23.49,44.50,0.09,0.24,
183.9,21.19,68.10,23.50,23.68,999.91,23.49,45.00,0.09,0.24,
183.9,1.27,68.10,23.50,23.68,1000.07,23.49,44.50,0.09,0.24,
183.9,2.10,68.10,23.50,23.68,1000.04,23.49,44.50,0.09,0.24,
192.0,-1.22,68.10,23.50,23.68,999.92,23.49,44.40,0.09,0.24,
183.9,-12.01,68.10,23.50,23.68,1000.05,23.49,44.50,0.09,0.24,
176.3,13.72,68.10,23.50,23.68,999.94,23.49,45.20,0.09,0.24,
192.0,-8.69,68.10,23.50,23.68,1000.06,23.49,44.00,0.09,0.24,
183.9,4.59,68.10,23.50,23.68,1000.04,23.49,45.00,0.09,0.24,
176.3,13.72,68.10,23.50,23.68,1000.07,23.49,44.30,0.09,0.24,
183.9,16.21,68.10,23.50,23.68,999.98,23.49,44.00,0.09,0.24,
183.9,3.76,68.10,23.50,23.68,999.96,23.49,45.10,0.09,0.24,
183.9,11.23,68.10,23.50,23.68,1000.02,23.49,45.10,0.09,0.24,
183.9,9.57,68.10,23.50,23.68,999.95,23.49,44.30,0.09,0.24,
183.9,-7.86,68.10,23.50,23.68,999.91,23.49,44.80,0.09,0.24,
183.9,13.72,68.10,23.50,23.68,1000.03,23.49,44.50,0.09,0.24,
183.9,6.25,68.10,23.50,23.68,999.91,23.49,45.50,0.09,0.24,
183.9,-4.54,68.10,23.50,23.68,1000.05,23.49,44.90,0.09,0.24,
183.9,-4.54,68.10,23.50,23.68,1000.01,23.49,44.00,0.09,0.24,
183.9,0.44,68.10,23.50,23.68,999.98,23.49,44.20,0.09,0.24,
183.9,15.38,68.10,23.50,23.68,1000.06,23.49,44.60,0.09,0.24,
183.9,12.06,68.10,23.50,23.68,1000.02,23.49,44.90,0.09,0.24,
183.9,31.98,68.10,23.50,23.68,999.98,23.49,45.30,0.09,0.24,
183.9,-2.05,68.10,23.50,23.68,1000.09,23.49,45.30,0.09,0.24,
183.9,9.57,68.10,23.50,23.68,999.95,23.49,44.90,0.09,0.24,
183.9,-6.20,68.10,23.50,23.68,999.90,23.49,44.60,0.09,0.24,
183.9,2.93,68.10,23.50,23.68,999.98,23.49,45.40,0.09,0.24,
183.9,2.93,68.10,23.50,23.68,1000.04,23.49,45.40,0.09,0.24,
183.9,10.40,68.10,23.50,23.68,999.99,23.49,45.30,0.09,0.24,
183.9,1.27,68.10,23.50,23.68,1000.00,23.49,44.30,0.09,0.24,
183.9,3.76,67.80,23.50,23.68,1000.01,23.49,44.10,0.09,0.24,
183.9,9.57,67.80,23.50,23.68,1000.00,23.49,45.40,0.09,0.24,
183.9,3.76,67.80,23.50,23.68,1000.05,23.49,44.70,0.09,0.24,
183.9,-1.22,67.80,23.50,23.68,999.97,23.49,44.80,0.09,0.24,
192.0,4.59,67.80,23.50,23.68,999.92,23.49,45.30,0.09,0.24,
209.6,-28.61,67.80,23.50,23.68,999.94,23.49,45.30,0.09,0.24,
183.9,17.04,67.80,23.50,23.68,1000.05,23.49,44.60,0.09,0.24,
183.9,-2.88,67.80,23.50,23.68,1000.05,23.49,44.00,0.09,0.24,
183.9,8.74,67.80,23.50,23.68,1000.09,23.49,45.00,0.09,0.24,
183.9,6.25,67.80,23.50,23.68,999.92,23.49,45.30,0.09,0.24,
183.9,8.74,67.80,23.50,23.68,999.91,23.49,44.90,0.09,0.24,
183.9,-0.39,67.80,23.50,23.68,1000.06,23.49,44.00,0.09,0.24,
183.9,6.25,67.80,23.50,23.68,1000.05,23.49,45.00,0.09,0.24,
183.9,12.06,67.80,23.50,23.68,1000.02,23.49,45.40,0.09,0.24,
183.9,5.42,67.80,23.50,23.68,1000.05,23.49,44.40,0.09,0.24,
183.9,7.91,67.80,23.50,23.68,999.95,23.49,45.00,0.09,0.24,
183.9,1.27,67.80,23.50,23.68,999.96,23.49,44.20,0.09,0.24,
183.9,6.25,67.80,23.50,23.68,999.94,23.49,45.50,0.09,0.24,
183.9,-0.39,67.80,23.50,23.68,999.93,23.49,44.30,0.09,0.24,
183.9,11.23,67.80,23.50,23.68,1000.04,23.49,44.40,0.09,0.24,
183.9,2.10,67.80,23.50,23.68,1000.08,23.49,45.00,0.09,0.24,
183.9,6.25,67.80,23.50,23.68,999.96,23.49,45.20,0.09,0.24,
183.9,5.42,67.80,23.50,23.68,1000.08,23.49,45.50,0.09,0.24,
192.0,-2.05,67.80,23.50,23.68,1000.00,23.49,44.10,0.09,0.24,
183.9,12.06,67.80,23.50,23.68,1000.00,23.49,44.20,0.09,0.24,
183.9,12.89,67.80,23.50,23.68,999.96,23.49,44.30,0.09,0.24,
183.9,9.57,67.80,23.50,23.68,999.96,23.49,44.00,0.09,0.24,
183.9,9.57,67.80,23.50,23.68,999.94,23.49,44.10,0.09,0.24,
183.9,-2.05,67.80,23.50,23.68,1000.00,23.49,44.60,0.09,0.24,
183.9,-3.71,67.80,23.50,23.68,999.94,23.49,44.40,0.09,0.24,
183.9,-2.88,68.00,23.50,23.68,999.90,23.49,44.60,0.09,0.24,
183.9,15.38,68.00,23.50,23.68,1000.04,23.49,44.50,0.09,0.24,
192.0,8.74,68.00,23.50,23.68,1000.03,23.49,45.40,0.09,0.24,
192.0,27.00,68.00,23.50,23.68,999.92,23.49,45.20,0.09,0.24,
192.0,19.53,68.00,23.50,23.68,1000.04,23.49,44.80,0.09,0.24,
183.9,4.59,68.00,23.50,23.68,1000.03,23.49,44.90,0.09,0.24,
192.0,-46.88,68.00,23.50,23.68,1000.01,23.49,45.10,0.09,0.24,
183.9,12.06,68.00,23.50,23.68,999.97,23.49,44.80,0.09,0.24,
183.9,9.57,68.00,23.50,23.68,1000.06,23.49,44.90,0.09,0.24,
183.9,8.74,68.00,23.50,23.68,999.92,23.49,44.10,0.09,0.24,
183.9,0.44,68.00,23.50,23.68,1000.04,23.49,44.70,0.09,0.24,
192.0,-4.54,68.00,23.50,23.68,999.94,23.49,45.40,0.09,0.24,
192.0,2.93,68.00,23.50,23.68,999.90,23.49,44.50,0.09,0.24,
192.0,2.10,68.00,23.50,23.68,999.90,23.49,45.40,0.09,0.24,
192.0,-6.20,68.00,23.50,23.68,999.99,23.49,45.30,0.09,0.24,
192.0,-8.69,68.00,23.50,23.68,999.94,23.49,45.00,0.09,0.24,
183.9,0.44,68.00,23.50,23.68,1000.08,23.49,45.50,0.09,0.24,
183.9,7.08,68.00,23.50,23.68,1000.08,23.49,44.50,0.09,0.24,
183.9,0.44,68.00,23.50,23.68,999.95,23.49,45.10,0.09,0.24,
183.9,-2.05,68.00,23.50,23.68,999.93,23.49,44.30,0.09,0.24,
192.0,16.21,68.00,23.50,23.68,999.98,23.49,45.10,0.09,0.24,
209.6,9.57,68.00,23.50,23.68,1000.07,23.49,45.30,0.09,0.24,
192.0,-1.22,68.00,23.50,23.68,1000.06,23.49,44.90,0.09,0.24,
192.0,3.76,68.00,23.50,23.68,999.99,23.49,44.60,0.09,0.24,
183.9,9.57,68.00,23.50,23.68,999.94,23.49,45.10,0.09,0.24,
183.9,1.27,68.00,23.50,23.68,999.97,23.49,45.10,0.09,0.24,
183.9,7.91,68.00,23.50,23.68,999.97,23.49,44.10,0.09,0.24,
192.0,1.27,68.00,23.50,23.68,999.93,23.49,44.40,0.09,0.24,
192.0,3.76,68.00,23.50,23.68,999.92,23.49,44.30,0.09,0.24,
192.0,1.27,68.00,23.50,23.68,1000.08,23.49,44.80,0.09,0.24,
200.6,7.91,68.10,23.50,23.68,1000.01,23.49,44.40,0.09,0.24,
200.6,2.10,68.10,23.50,23.68,1000.06,23.49,44.10,0.09,0.24,
209.6,7.91,68.10,23.50,23.68,1000.00,23.49,44.90,0.09,0.24,
209.6,-0.39,68.10,23.50,23.68,1000.07,23.49,44.20,0.09,0.24,
183.9,4.59,68.10,23.50,23.68,1000.09,23.49,45.20,0.09,0.24,
200.6,4.59,68.10,23.50,23.68,1000.07,23.49,44.30,0.09,0.24,
200.6,17.04,68.10,23.50,23.68,999.90,23.49,44.90,0.09,0.24,
200.6,1.27,68.10,23.50,23.68,1000.00,23.49,44.10,0.09,0.24,
200.6,-0.39,68.10,23.50,23.68,999.93,23.49,44.90,0.09,0.24,
200.6,8.74,68.10,23.50,23.68,1000.00,23.49,44.10,0.09,0.24,
192.0,-2.05,68.10,23.50,23.68,999.94,23.49,44.80,0.09,0.24,
200.6,7.08,68.10,23.50,23.68,1000.00,23.49,44.20,0.09,0.24,
200.6,4.59,68.10,23.50,23.68,999.91,23.49,44.50,0.09,0.24,
200.6,12.06,68.10,23.50,23.68,1000.01,23.49,45.30,0.09,0.24,
200.6,-2.05,68.10,23.50,23.68,1000.06,23.49,45.50,0.09,0.24,
200.6,-3.71,68.10,23.50,23.68,999.91,23.49,44.40,0.09,0.24,
200.6,11.23,68.10,23.50,23.68,999.95,23.49,45.10,0.09,0.24,
200.6,14.55,68.10,23.50,23.68,999.97,23.49,44.90,0.09,0.24,
200.6,3.76,68.10,23.50,23.68,1000.04,23.49,45.30,0.09,0.24,
200.6,1.27,68.10,23.50,23.68,1000.04,23.49,44.10,0.09,0.24,
200.6,2.10,68.10,23.50,23.68,999.94,23.49,45.10,0.09,0.24,
200.6,5.42,68.10,23.50,23.68,1000.06,23.49,44.10,0.09,0.24,
200.6,3.76,68.10,23.50,23.68,1000.09,23.49,44.40,0.09,0.24,
200.6,5.42,68.10,23.50,23.68,1000.01,23.49,45.50,0.09,0.24,
200.6,5.42,68.10,23.50,23.68,1000.05,23.49,44.60,0.09,0.24,
200.6,2.10,68.10,23.50,23.68,1000.08,23.49,44.10,0.09,0.24,
200.6,3.76,68.10,23.50,23.68,1000.04,23.49,44.90,0.09,0.24,
200.6,3.76,68.10,23.50,23.68,999.93,23.49,44.50,0.09,0.24,
200.6,4.59,68.10,23.50,23.68,999.99,23.49,44.50,0.09,0.24,
200.6,2.93,68.10,23.50,23.68,999.91,23.49,44.90,0.09,0.24,
200.6,12.89,68.20,23.40,23.58,999.97,23.39,44.40,0.09,0.24,
200.6,10.40,68.20,23.40,23.58,999.91,23.39,45.30,0.09,0.24,
200.6,8.74,68.20,23.40,23.58,1000.09,23.39,44.60,0.09,0.24,
200.6,7.91,68.20,23.40,23.58,1000.07,23.39,45.20,0.09,0.24,
209.6,2.10,68.20,23.40,23.58,1000.00,23.39,44.30,0.09,0.24,
200.6,7.08,68.20,23.40,23.58,1000.01,23.39,45.40,0.09,0.24,
200.6,14.55,68.20,23.40,23.58,999.90,23.39,44.20,0.09,0.24,
200.6,-0.39,68.20,23.40,23.58,1000.01,23.39,44.50,0.09,0.24,
200.6,4.59,68.20,23.40,23.58,999.99,23.39,44.90,0.09,0.24,
200.6,-0.39,68.20,23.40,23.58,999.96,23.39,44.80,0.09,0.24,
200.6,4.59,68.20,23.40,23.58,1000.09,23.39,44.50,0.09,0.24,
200.6,-11.18,68.20,23.40,23.58,999.90,23.39,44.20,0.09,0.24,
200.6,7.91,68.20,23.40,23.58,999.92,23.39,44.80,0.09,0.24,
200.6,7.08,68.20,23.40,23.58,999.93,23.39,45.10,0.09,0.24,
200.6,4.59,68.20,23.40,23.58,999.99,23.39,45.00,0.09,0.24,
200.6,5.42,68.20,23.40,23.58,999.97,23.39,44.10,0.09,0.24,
200.6,-1.22,68.20,23.40,23.58,1000.07,23.39,45.00,0.09,0.24,
200.6,7.08,68.20,23.40,23.58,1000.01,23.39,44.80,0.09,0.24,
200.6,0.44,68.20,23.40,23.58,1000.07,23.39,44.70,0.09,0.24,
200.6,4.59,68.20,23.40,23.58,1000.01,23.39,45.40,0.09,0.24,
200.6,8.74,68.20,23.40,23.58,1000.02,23.39,44.50,0.09,0.24,
277.9,4.59,68.20,23.40,23.58,1000.01,23.39,44.70,0.09,0.24,
200.6,11.23,68.20,23.40,23.58,1000.03,23.39,45.40,0.09,0.24,
200.6,1.27,68.20,23.40,23.58,999.98,23.39,44.60,0.09,0.24,
200.6,10.40,68.20,23.40,23.58,1000.07,23.39,45.40,0.09,0.24,
200.6,0.44,68.20,23.40,23.58,999.97,23.39,44.60,0.09,0.24,
200.6,3.76,68.20,23.40,23.58,1000.09,23.39,45.00,0.09,0.24,
200.6,-2.05,68.20,23.40,23.58,999.92,23.39,44.70,0.09,0.24,
200.6,7.08,68.20,23.40,23.58,999.96,23.39,45.10,0.09,0.24,
200.6,7.91,68.20,23.40,23.58,999.99,23.39,44.50,0.09,0.24,
200.6,7.08,68.50,23.50,23.69,999.95,23.49,45.20,0.09,0.24,
200.6,14.55,68.50,23.50,23.69,1000.01,23.49,45.20,0.09,0.24,
200.6,6.25,68.50,23.50,23.69,999.95,23.49,44.30,0.09,0.24,
200.6,4.59,68.50,23.50,23.69,1000.06,23.49,45.20,0.09,0.24,
200.6,5.42,68.50,23.50,23.69,999.90,23.49,44.10,0.09,0.24,
192.0,70.17,68.50,23.50,23.69,1000.00,23.49,45.10,0.09,0.24,
200.6,9.57,68.50,23.50,23.69,999.99,23.49,44.40,0.09,0.24,
200.6,4.59,68.50,23.50,23.69,1000.07,23.49,45.20,0.09,0.24,
200.6,5.42,68.50,23.50,23.69,1000.01,23.49,45.30,0.09,0.24,
200.6,12.89,68.50,23.50,23.69,999.94,23.49,45.20,0.09,0.24,
200.6,2.93,68.50,23.50,23.69,1000.08,23.49,44.60,0.09,0.24,
200.6,7.08,68.50,23.50,23.69,1000.09,23.49,44.90,0.09,0.24,
200.6,6.25,68.50,23.50,23.69,1000.03,23.49,44.50,0.09,0.24,
200.6,-0.39,68.50,23.50,23.69,999.91,23.49,45.10,0.09,0.24,
200.6,8.74,68.50,23.50,23.69,1000.05,23.49,45.10,0.09,0.24,
200.6,14.55,68.50,23.50,23.69,999.93,23.49,44.80,0.09,0.24,
